CARD_NUMBER,CARD_EXPIRY,TRACK2_DATA,PIN_BLOCK,ACCOUNT_NUMBER
4000000000007848,2509,4000000000007848=25091011234500001,04CA7EC0310970F7,00000000000000007848
4000000000007849,3008,4000000000007849=30081011234500001,041D1E4524496AD0,00000000000000007849
4000000000007850,2601,4000000000007850=26011011234500001,040E57F4558731AC,00000000000000007850
4000000000007851,2611,4000000000007851=26111011234500001,04284FA153C92DC7,00000000000000007851
4000000000007852,2711,4000000000007852=27111011234500001,04401451074A2B72,00000000000000007852
4000000000007853,2906,4000000000007853=29061011234500001,045B0E413C5A4CE6,00000000000000007853
4000000000007854,2701,4000000000007854=27011011234500001,04B609BF15347E78,00000000000000007854
4000000000007855,3010,4000000000007855=30101011234500001,04A029087E2C646C,00000000000000007855
4000000000007856,2903,4000000000007856=29031011234500001,0454586F1B865237,00000000000000007856
4000000000007857,2804,4000000000007857=28041011234500001,04253C3740B67049,00000000000000007857
4000000000007858,2703,4000000000007858=27031011234500001,045927D6162D524C,00000000000000007858
4000000000007859,2706,4000000000007859=27061011234500001,046343BC2F973C1C,00000000000000007859
4000000000007860,2707,4000000000007860=27071011234500001,04B4239450CD6D7A,00000000000000007860
4000000000007861,2906,4000000000007861=29061011234500001,04F70B38399032B8,00000000000000007861
4000000000007862,2509,4000000000007862=25091011234500001,04073A6A36346FB3,00000000000000007862
4000000000007863,2606,4000000000007863=26061011234500001,04A37D7C2A943EB0,00000000000000007863
4000000000007864,3008,4000000000007864=30081011234500001,0421384C30F764F8,00000000000000007864
4000000000007865,2802,4000000000007865=28021011234500001,045B051D0EA40362,00000000000000007865
4000000000007866,3002,4000000000007866=30021011234500001,0498293964757571,00000000000000007866
4000000000007867,2706,4000000000007867=27061011234500001,041F45780DE92182,00000000000000007867
4000000000007868,2712,4000000000007868=27121011234500001,04C9355B71604C08,00000000000000007868
4000000000007869,2902,4000000000007869=29021011234500001,04175F41534B6C01,00000000000000007869
4000000000007870,2711,4000000000007870=27111011234500001,0468079B2AAA4772,00000000000000007870
4000000000007871,2611,4000000000007871=26111011234500001,042D25683D8159EF,00000000000000007871
4000000000007872,3008,4000000000007872=30081011234500001,04657EAD07646266,00000000000000007872
4000000000007873,2712,4000000000007873=27121011234500001,04160EFF47410FB0,00000000000000007873
4000000000007874,2705,4000000000007874=27051011234500001,04D2154A2BF01A75,00000000000000007874
4000000000007875,3007,4000000000007875=30071011234500001,048940696E1B7D8E,00000000000000007875
4000000000007876,2805,4000000000007876=28051011234500001,04124902089955BF,00000000000000007876
4000000000007877,2609,4000000000007877=26091011234500001,041729EF18303B90,00000000000000007877
4000000000007878,2809,4000000000007878=28091011234500001,046F7FF435680E78,00000000000000007878
4000000000007879,2510,4000000000007879=25101011234500001,04DF639A3FB56A2D,00000000000000007879
4000000000007880,2711,4000000000007880=27111011234500001,04F0345652CF0FFB,00000000000000007880
4000000000007881,2906,4000000000007881=29061011234500001,04170DDF3004651F,00000000000000007881
4000000000007882,2706,4000000000007882=27061011234500001,040C31823C8D03E2,00000000000000007882
4000000000007883,2812,4000000000007883=28121011234500001,041A047A12B6718F,00000000000000007883
4000000000007884,2711,4000000000007884=27111011234500001,047D211137C91E4E,00000000000000007884
4000000000007885,2610,4000000000007885=26101011234500001,047F0C931BED3253,00000000000000007885
4000000000007886,2707,4000000000007886=27071011234500001,046C372667581772,00000000000000007886
4000000000007887,2501,4000000000007887=25011011234500001,046A490003DD04E8,00000000000000007887
4000000000007888,3009,4000000000007888=30091011234500001,04AF2BF328B87CFD,00000000000000007888
4000000000007889,2808,4000000000007889=28081011234500001,040D173D5834677A,00000000000000007889
4000000000007890,2709,4000000000007890=27091011234500001,04C20D277A1670EB,00000000000000007890
4000000000007891,2506,4000000000007891=25061011234500001,041775773AED1C14,00000000000000007891
4000000000007892,3001,4000000000007892=30011011234500001,04D37CBD1D7C53F1,00000000000000007892
4000000000007893,2803,4000000000007893=28031011234500001,048425BB0CBE56D1,00000000000000007893
4000000000007894,2607,4000000000007894=26071011234500001,04EC5B6C4704507D,00000000000000007894
4000000000007895,2603,4000000000007895=26031011234500001,04095C207815549B,00000000000000007895
4000000000007896,2502,4000000000007896=25021011234500001,042853A033996FFE,00000000000000007896
4000000000007897,2510,4000000000007897=25101011234500001,0413559206622DE5,00000000000000007897
4000000000007898,3003,4000000000007898=30031011234500001,04716ECA7BAF06F2,00000000000000007898
4000000000007899,2702,4000000000007899=27021011234500001,04132A860C220465,00000000000000007899
4000000000007900,2605,4000000000007900=26051011234500001,043A016740FB04F0,00000000000000007900
4000000000007901,3001,4000000000007901=30011011234500001,04867CAE78EB3CAD,00000000000000007901
4000000000007902,2903,4000000000007902=29031011234500001,04397B0D680E449D,00000000000000007902
4000000000007903,2905,4000000000007903=29051011234500001,0403309F27643C3D,00000000000000007903
4000000000007904,2602,4000000000007904=26021011234500001,04FF366356690459,00000000000000007904
4000000000007905,3002,4000000000007905=30021011234500001,042F2BD755EB1264,00000000000000007905
4000000000007906,2601,4000000000007906=26011011234500001,040E71C81B5C6B03,00000000000000007906
4000000000007907,2705,4000000000007907=27051011234500001,046A7DA72B607607,00000000000000007907
4000000000007908,2907,4000000000007908=29071011234500001,04B4541A6DCA151D,00000000000000007908
4000000000007909,2709,4000000000007909=27091011234500001,04925CF344450C28,00000000000000007909
4000000000007910,3005,4000000000007910=30051011234500001,04D679DC72B74D46,00000000000000007910
4000000000007911,2706,4000000000007911=27061011234500001,042B6EBC6B3A6AC1,00000000000000007911
4000000000007912,2701,4000000000007912=27011011234500001,04762DAE401B77BA,00000000000000007912
4000000000007913,2910,4000000000007913=29101011234500001,04D348FE04793154,00000000000000007913
4000000000007914,2705,4000000000007914=27051011234500001,048E53CB75790B55,00000000000000007914
4000000000007915,2508,4000000000007915=25081011234500001,04C60B3A06E04C3B,00000000000000007915
4000000000007916,3006,4000000000007916=30061011234500001,04A0630F7F2C6358,00000000000000007916
4000000000007917,2503,4000000000007917=25031011234500001,04E021C94DAE799D,00000000000000007917
4000000000007918,2808,4000000000007918=28081011234500001,040636BA1B5A73D5,00000000000000007918
4000000000007919,2504,4000000000007919=25041011234500001,04614AD44CF75E96,00000000000000007919
4000000000007920,3001,4000000000007920=30011011234500001,04E742E06F1E2794,00000000000000007920
4000000000007921,2805,4000000000007921=28051011234500001,045E2B766F8158EF,00000000000000007921
4000000000007922,2909,4000000000007922=29091011234500001,045E7248584218CE,00000000000000007922
4000000000007923,2806,4000000000007923=28061011234500001,049B21774F872D7E,00000000000000007923
4000000000007924,2605,4000000000007924=26051011234500001,04365F2A1B9D1F0C,00000000000000007924
4000000000007925,3007,4000000000007925=30071011234500001,045471AF44902D05,00000000000000007925
4000000000007926,2707,4000000000007926=27071011234500001,0444611109EF0316,00000000000000007926
4000000000007927,2812,4000000000007927=28121011234500001,04116CDE17655927,00000000000000007927
4000000000007928,3009,4000000000007928=30091011234500001,044A40C324DC3EAA,00000000000000007928
4000000000007929,2808,4000000000007929=28081011234500001,049A14A941C568CB,00000000000000007929
4000000000007930,2505,4000000000007930=25051011234500001,04EA7800234B307D,00000000000000007930
4000000000007931,2912,4000000000007931=29121011234500001,04AD1FF522643708,00000000000000007931
4000000000007932,2604,4000000000007932=26041011234500001,040D657C60554DB1,00000000000000007932
4000000000007933,2610,4000000000007933=26101011234500001,04FF69DC2E631973,00000000000000007933
4000000000007934,2912,4000000000007934=29121011234500001,04CA7E58318B48BD,00000000000000007934
4000000000007935,2812,4000000000007935=28121011234500001,04B247EF183B425A,00000000000000007935
4000000000007936,3002,4000000000007936=30021011234500001,04B3750D493D1289,00000000000000007936
4000000000007937,2808,4000000000007937=28081011234500001,043D6C7F50D22159,00000000000000007937
4000000000007938,2912,4000000000007938=29121011234500001,04193A8217083520,00000000000000007938
4000000000007939,3006,4000000000007939=30061011234500001,048747266234184F,00000000000000007939
4000000000007940,2701,4000000000007940=27011011234500001,049758C17CC9004A,00000000000000007940
4000000000007941,3008,4000000000007941=30081011234500001,049D39C51C2A4497,00000000000000007941
4000000000007942,2809,4000000000007942=28091011234500001,04D26237185B74F5,00000000000000007942
4000000000007943,2911,4000000000007943=29111011234500001,040C245812186A19,00000000000000007943
4000000000007944,2708,4000000000007944=27081011234500001,049964843EA11F10,00000000000000007944
4000000000007945,3011,4000000000007945=30111011234500001,0430577C2AFE516E,00000000000000007945
4000000000007946,2510,4000000000007946=25101011234500001,04930A4814C246A5,00000000000000007946
4000000000007947,2705,4000000000007947=27051011234500001,04CA3A7A415E0C8A,00000000000000007947
4000000000007948,2906,4000000000007948=29061011234500001,04672D853EA926ED,00000000000000007948
4000000000007949,2512,4000000000007949=25121011234500001,04DD713E10726C44,00000000000000007949
4000000000007950,2801,4000000000007950=28011011234500001,040209760D2E03BF,00000000000000007950
4000000000007951,2607,4000000000007951=26071011234500001,04A44CA15C0F13B6,00000000000000007951
4000000000007952,2905,4000000000007952=29051011234500001,043B61F0236C0BD9,00000000000000007952
4000000000007953,2904,4000000000007953=29041011234500001,04F56FBC52F54DA7,00000000000000007953
4000000000007954,3007,4000000000007954=30071011234500001,042C65B34C294393,00000000000000007954
4000000000007955,2805,4000000000007955=28051011234500001,048E2556797A1E18,00000000000000007955
4000000000007956,2911,4000000000007956=29111011234500001,049C19150B656E28,00000000000000007956
4000000000007957,3005,4000000000007957=30051011234500001,04C7716F12DB75D4,00000000000000007957
4000000000007958,2806,4000000000007958=28061011234500001,048C3F5451EC229B,00000000000000007958
4000000000007959,2602,4000000000007959=26021011234500001,04DB44D3361A3D92,00000000000000007959
4000000000007960,2905,4000000000007960=29051011234500001,04C66F6F08762DDB,00000000000000007960
4000000000007961,2608,4000000000007961=26081011234500001,04CD083B30242411,00000000000000007961
4000000000007962,2706,4000000000007962=27061011234500001,040376575DC046B1,00000000000000007962
4000000000007963,2810,4000000000007963=28101011234500001,048B6A6237C6262A,00000000000000007963
4000000000007964,2703,4000000000007964=27031011234500001,04010AD64EA518AA,00000000000000007964
4000000000007965,2811,4000000000007965=28111011234500001,04E06823788A19D1,00000000000000007965
4000000000007966,2603,4000000000007966=26031011234500001,04995878311779F1,00000000000000007966
4000000000007967,2611,4000000000007967=26111011234500001,04585773489D0C85,00000000000000007967
4000000000007968,3002,4000000000007968=30021011234500001,04BF356712966CD3,00000000000000007968
4000000000007969,2808,4000000000007969=28081011234500001,041E45CF2A4A738C,00000000000000007969
4000000000007970,2608,4000000000007970=26081011234500001,04F123F2686A086C,00000000000000007970
4000000000007971,2902,4000000000007971=29021011234500001,047F288034AE7023,00000000000000007971
4000000000007972,2603,4000000000007972=26031011234500001,04783B3353CC3CA5,00000000000000007972
4000000000007973,2701,4000000000007973=27011011234500001,049620C057B3335C,00000000000000007973
4000000000007974,2908,4000000000007974=29081011234500001,048E6B1505D04C91,00000000000000007974
4000000000007975,2505,4000000000007975=25051011234500001,044F5FA1566B4D60,00000000000000007975
4000000000007976,3012,4000000000007976=30121011234500001,044576AA0E9F7ECB,00000000000000007976
4000000000007977,2704,4000000000007977=27041011234500001,04BA754D77705958,00000000000000007977
4000000000007978,2702,4000000000007978=27021011234500001,04C8248D0963165B,00000000000000007978
4000000000007979,2805,4000000000007979=28051011234500001,04727CEE7DCC7326,00000000000000007979
4000000000007980,2810,4000000000007980=28101011234500001,043F37C611FC5759,00000000000000007980
4000000000007981,2704,4000000000007981=27041011234500001,048212652D9525B1,00000000000000007981
4000000000007982,2506,4000000000007982=25061011234500001,048C746C3353593B,00000000000000007982
4000000000007983,2801,4000000000007983=28011011234500001,04FE40981E437873,00000000000000007983
4000000000007984,2604,4000000000007984=26041011234500001,049571F774E06598,00000000000000007984
4000000000007985,2606,4000000000007985=26061011234500001,045F0F03196B608E,00000000000000007985
4000000000007986,2901,4000000000007986=29011011234500001,04D679FC4BC64CC5,00000000000000007986
4000000000007987,2506,4000000000007987=25061011234500001,043B72C66F630D8E,00000000000000007987
4000000000007988,2707,4000000000007988=27071011234500001,04705CD167922291,00000000000000007988
4000000000007989,2501,4000000000007989=25011011234500001,04E61B6F33FB43A7,00000000000000007989
4000000000007990,2610,4000000000007990=26101011234500001,04EF2E470C766C1A,00000000000000007990
4000000000007991,3009,4000000000007991=30091011234500001,04324D316C4F2508,00000000000000007991
4000000000007992,2606,4000000000007992=26061011234500001,048773785CA31C5C,00000000000000007992
4000000000007993,2612,4000000000007993=26121011234500001,04392A3B0B5C61A3,00000000000000007993
4000000000007994,2702,4000000000007994=27021011234500001,04671F6208090017,00000000000000007994
4000000000007995,3009,4000000000007995=30091011234500001,04FA627E5DE43075,00000000000000007995
4000000000007996,2807,4000000000007996=28071011234500001,04817EC745A71A26,00000000000000007996
4000000000007997,3011,4000000000007997=30111011234500001,04352CF966BD2732,00000000000000007997
4000000000007998,2904,4000000000007998=29041011234500001,04D1147E2B2F2042,00000000000000007998
4000000000007999,2512,4000000000007999=25121011234500001,04C21F5F5BA56CE7,00000000000000007999
4000000000008000,2812,4000000000008000=28121011234500001,040E16435FB07503,00000000000000008000
4000000000008001,2508,4000000000008001=25081011234500001,045D60BC1F3151EA,00000000000000008001
4000000000008002,3008,4000000000008002=30081011234500001,044266AC337E5670,00000000000000008002
4000000000008003,2803,4000000000008003=28031011234500001,049D41686F6A7B2F,00000000000000008003
4000000000008004,3010,4000000000008004=30101011234500001,04C343C24B8F3179,00000000000000008004
4000000000008005,2512,4000000000008005=25121011234500001,04896655393E78E2,00000000000000008005
4000000000008006,2810,4000000000008006=28101011234500001,04871A73380D5138,00000000000000008006
4000000000008007,2607,4000000000008007=26071011234500001,04105FB147C83FD3,00000000000000008007
4000000000008008,3008,4000000000008008=30081011234500001,04B935DB6DCA25C8,00000000000000008008
4000000000008009,2601,4000000000008009=26011011234500001,044E224B0B240311,00000000000000008009
4000000000008010,2707,4000000000008010=27071011234500001,042906141FD25118,00000000000000008010
4000000000008011,2508,4000000000008011=25081011234500001,045D6131254046CE,00000000000000008011
4000000000008012,2704,4000000000008012=27041011234500001,04E52D0C525B38FA,00000000000000008012
4000000000008013,3011,4000000000008013=30111011234500001,042C20977BED2764,00000000000000008013
4000000000008014,2812,4000000000008014=28121011234500001,0421109721BC3C68,00000000000000008014
4000000000008015,2608,4000000000008015=26081011234500001,048D7CD56E27270A,00000000000000008015
4000000000008016,2901,4000000000008016=29011011234500001,04360FAE102E06AF,00000000000000008016
4000000000008017,2501,4000000000008017=25011011234500001,047A7824273952A0,00000000000000008017
4000000000008018,2806,4000000000008018=28061011234500001,045B559E2A900602,00000000000000008018
4000000000008019,2610,4000000000008019=26101011234500001,04401F631558219E,00000000000000008019
4000000000008020,2811,4000000000008020=28111011234500001,04705099685973A6,00000000000000008020
4000000000008021,2608,4000000000008021=26081011234500001,04126A0971C70EFE,00000000000000008021
4000000000008022,3003,4000000000008022=30031011234500001,04ED39E5448452AE,00000000000000008022
4000000000008023,2803,4000000000008023=28031011234500001,043453123F9B78C7,00000000000000008023
4000000000008024,2502,4000000000008024=25021011234500001,04CB14971D197F0A,00000000000000008024
4000000000008025,2502,4000000000008025=25021011234500001,04BB38845AC24980,00000000000000008025
4000000000008026,2806,4000000000008026=28061011234500001,04143C9C5C9D0950,00000000000000008026
4000000000008027,2809,4000000000008027=28091011234500001,049604E553D33AA8,00000000000000008027
4000000000008028,2810,4000000000008028=28101011234500001,044B42893C915C82,00000000000000008028
4000000000008029,2901,4000000000008029=29011011234500001,045B71B615D11114,00000000000000008029
4000000000008030,3005,4000000000008030=30051011234500001,04F2116501C939D0,00000000000000008030
4000000000008031,2803,4000000000008031=28031011234500001,040C43CB61EA7BC1,00000000000000008031
4000000000008032,2708,4000000000008032=27081011234500001,04DE6A5B5B4122F7,00000000000000008032
4000000000008033,2604,4000000000008033=26041011234500001,04D92A2139DD2B70,00000000000000008033
4000000000008034,2912,4000000000008034=29121011234500001,04094F2B79BB06CD,00000000000000008034
4000000000008035,2801,4000000000008035=28011011234500001,047F55780C7E3D31,00000000000000008035
4000000000008036,3006,4000000000008036=30061011234500001,04372EA97A471C24,00000000000000008036
4000000000008037,2602,4000000000008037=26021011234500001,04D362E110A01BA8,00000000000000008037
4000000000008038,2905,4000000000008038=29051011234500001,04773FA8478A7E01,00000000000000008038
4000000000008039,2911,4000000000008039=29111011234500001,04A93D0161497AAB,00000000000000008039
4000000000008040,2703,4000000000008040=27031011234500001,046C1D2E155900DF,00000000000000008040
4000000000008041,2611,4000000000008041=26111011234500001,040517AD52F2768F,00000000000000008041
4000000000008042,2905,4000000000008042=29051011234500001,04EF1BB500080B72,00000000000000008042
4000000000008043,2604,4000000000008043=26041011234500001,04620F3A4C511C3A,00000000000000008043
4000000000008044,2612,4000000000008044=26121011234500001,045221F1147E2E29,00000000000000008044
4000000000008045,2502,4000000000008045=25021011234500001,0474308D5DD320D4,00000000000000008045
4000000000008046,2810,4000000000008046=28101011234500001,047B405007E4735E,00000000000000008046
4000000000008047,2612,4000000000008047=26121011234500001,04A930CF11D347B4,00000000000000008047
4000000000008048,3002,4000000000008048=30021011234500001,0494012E1D901EF6,00000000000000008048
4000000000008049,3012,4000000000008049=30121011234500001,045D53592C3752D8,00000000000000008049
4000000000008050,3002,4000000000008050=30021011234500001,04F3286F177E7EE3,00000000000000008050
4000000000008051,2903,4000000000008051=29031011234500001,04755A257AF04DFF,00000000000000008051
4000000000008052,3012,4000000000008052=30121011234500001,04950405017236BD,00000000000000008052
4000000000008053,2603,4000000000008053=26031011234500001,04E150F521957E50,00000000000000008053
4000000000008054,3007,4000000000008054=30071011234500001,043C3787208E4772,00000000000000008054
4000000000008055,2812,4000000000008055=28121011234500001,04397CEE21153007,00000000000000008055
4000000000008056,2510,4000000000008056=25101011234500001,040B43E4411028C0,00000000000000008056
4000000000008057,2607,4000000000008057=26071011234500001,046D2A4E712E719F,00000000000000008057
4000000000008058,3008,4000000000008058=30081011234500001,044120DB71734CF2,00000000000000008058
4000000000008059,2612,4000000000008059=26121011234500001,0439678E042C777B,00000000000000008059
4000000000008060,2703,4000000000008060=27031011234500001,045840B6661B0818,00000000000000008060
4000000000008061,2505,4000000000008061=25051011234500001,04EA69132E1E54F0,00000000000000008061
4000000000008062,3005,4000000000008062=30051011234500001,04B37785325C42B3,00000000000000008062
4000000000008063,2611,4000000000008063=26111011234500001,0490423157845F4A,00000000000000008063
4000000000008064,3010,4000000000008064=30101011234500001,04A72DC82B814C88,00000000000000008064
4000000000008065,3004,4000000000008065=30041011234500001,04AA483450245D16,00000000000000008065
4000000000008066,2610,4000000000008066=26101011234500001,0480334518193F19,00000000000000008066
4000000000008067,2903,4000000000008067=29031011234500001,04FD41A9318107E0,00000000000000008067
4000000000008068,2902,4000000000008068=29021011234500001,04CB218031AE57FE,00000000000000008068
4000000000008069,3012,4000000000008069=30121011234500001,040D681B39315025,00000000000000008069
4000000000008070,2603,4000000000008070=26031011234500001,0414360D68BE3A04,00000000000000008070
4000000000008071,2903,4000000000008071=29031011234500001,04712C080A033321,00000000000000008071
4000000000008072,2706,4000000000008072=27061011234500001,04D713BC3A8548E8,00000000000000008072
4000000000008073,2501,4000000000008073=25011011234500001,04F60AAD07B237CD,00000000000000008073
4000000000008074,2904,4000000000008074=29041011234500001,04521E482DFD0602,00000000000000008074
4000000000008075,2811,4000000000008075=28111011234500001,04590B0133984421,00000000000000008075
4000000000008076,2503,4000000000008076=25031011234500001,047D570B291D253C,00000000000000008076
4000000000008077,2508,4000000000008077=25081011234500001,04F112FF419E5D79,00000000000000008077
4000000000008078,2607,4000000000008078=26071011234500001,045071EE31403034,00000000000000008078
4000000000008079,2701,4000000000008079=27011011234500001,04AB27FF3B617EA9,00000000000000008079
4000000000008080,3010,4000000000008080=30101011234500001,0427788E413C2A46,00000000000000008080
4000000000008081,2904,4000000000008081=29041011234500001,042144D8243E6C2B,00000000000000008081
4000000000008082,2501,4000000000008082=25011011234500001,04D66E491D897300,00000000000000008082
4000000000008083,2501,4000000000008083=25011011234500001,04B22E035BC4426B,00000000000000008083
4000000000008084,2610,4000000000008084=26101011234500001,04D732AC62944D30,00000000000000008084
4000000000008085,2602,4000000000008085=26021011234500001,04EB7FEB24BF5416,00000000000000008085
4000000000008086,2712,4000000000008086=27121011234500001,04950884630A277C,00000000000000008086
4000000000008087,3004,4000000000008087=30041011234500001,049A0D3E6DD63E00,00000000000000008087
4000000000008088,2601,4000000000008088=26011011234500001,04BF5E793BC03853,00000000000000008088
4000000000008089,3003,4000000000008089=30031011234500001,046572D16D794BF8,00000000000000008089
4000000000008090,2902,4000000000008090=29021011234500001,04286AF838846195,00000000000000008090
4000000000008091,2509,4000000000008091=25091011234500001,04BA7C72058755A5,00000000000000008091
4000000000008092,2706,4000000000008092=27061011234500001,049F0FE430FC5140,00000000000000008092
4000000000008093,2702,4000000000008093=27021011234500001,047C01C863FC0C3E,00000000000000008093
4000000000008094,3002,4000000000008094=30021011234500001,04CB7B3656602303,00000000000000008094
4000000000008095,2711,4000000000008095=27111011234500001,04A53409248B39BA,00000000000000008095
4000000000008096,2701,4000000000008096=27011011234500001,04E248A272A8138C,00000000000000008096
4000000000008097,3006,4000000000008097=30061011234500001,04E75D2D03E01FD5,00000000000000008097
4000000000008098,3012,4000000000008098=30121011234500001,04DD34D4478F50ED,00000000000000008098
4000000000008099,2710,4000000000008099=27101011234500001,04EF3EF2300C68F6,00000000000000008099
4000000000008100,2606,4000000000008100=26061011234500001,04786DDE7F7B4C5F,00000000000000008100
4000000000008101,2609,4000000000008101=26091011234500001,04CF03BB1A4A66D1,00000000000000008101
4000000000008102,2602,4000000000008102=26021011234500001,041764F86C22585B,00000000000000008102
4000000000008103,2510,4000000000008103=25101011234500001,04C07D3F15111A6B,00000000000000008103
4000000000008104,2508,4000000000008104=25081011234500001,04716C9D0E8702BB,00000000000000008104
4000000000008105,2609,4000000000008105=26091011234500001,043B2C812E3D26C0,00000000000000008105
4000000000008106,2808,4000000000008106=28081011234500001,048A12A609A82D5F,00000000000000008106
4000000000008107,2812,4000000000008107=28121011234500001,041A347F47AC4B3D,00000000000000008107
4000000000008108,2901,4000000000008108=29011011234500001,045E38F31CF0188D,00000000000000008108
4000000000008109,2511,4000000000008109=25111011234500001,043D54A521A644CC,00000000000000008109
4000000000008110,2609,4000000000008110=26091011234500001,045A1FC9054A1103,00000000000000008110
4000000000008111,2512,4000000000008111=25121011234500001,04E949DC08E76C22,00000000000000008111
4000000000008112,2506,4000000000008112=25061011234500001,046813E71B6B7075,00000000000000008112
4000000000008113,2705,4000000000008113=27051011234500001,04DE6CDB57250593,00000000000000008113
4000000000008114,2811,4000000000008114=28111011234500001,043C6F0323A849F1,00000000000000008114
4000000000008115,2910,4000000000008115=29101011234500001,04CF01F51F6C6A98,00000000000000008115
4000000000008116,2503,4000000000008116=25031011234500001,042D442777792456,00000000000000008116
4000000000008117,2805,4000000000008117=28051011234500001,04CA62A3689C6EC7,00000000000000008117
4000000000008118,3007,4000000000008118=30071011234500001,04B01A346A733BE5,00000000000000008118
4000000000008119,3004,4000000000008119=30041011234500001,04AD62796EF611E9,00000000000000008119
4000000000008120,3012,4000000000008120=30121011234500001,045E2D6C7C61189C,00000000000000008120
4000000000008121,2702,4000000000008121=27021011234500001,04BB01453A792684,00000000000000008121
4000000000008122,2610,4000000000008122=26101011234500001,04FF05CC7FC709D3,00000000000000008122
4000000000008123,2904,4000000000008123=29041011234500001,04F111881A7B7FE0,00000000000000008123
4000000000008124,3012,4000000000008124=30121011234500001,041972AB47EE7850,00000000000000008124
4000000000008125,2502,4000000000008125=25021011234500001,04A7668D77C46C74,00000000000000008125
4000000000008126,2606,4000000000008126=26061011234500001,04F45CD1234E2ED7,00000000000000008126
4000000000008127,2810,4000000000008127=28101011234500001,04A34ECA1D162948,00000000000000008127
4000000000008128,2805,4000000000008128=28051011234500001,04070F014EED65DD,00000000000000008128
4000000000008129,2504,4000000000008129=25041011234500001,04A9074642E808A5,00000000000000008129
4000000000008130,2604,4000000000008130=26041011234500001,045A41AF1D1539E0,00000000000000008130
4000000000008131,2808,4000000000008131=28081011234500001,042E624B05B72A29,00000000000000008131
4000000000008132,2903,4000000000008132=29031011234500001,0435115B2D656C9F,00000000000000008132
4000000000008133,2703,4000000000008133=27031011234500001,04B07F7927414C25,00000000000000008133
4000000000008134,2807,4000000000008134=28071011234500001,04383FC33E2C181C,00000000000000008134
4000000000008135,2704,4000000000008135=27041011234500001,04EE1D1D41895DC2,00000000000000008135
4000000000008136,2809,4000000000008136=28091011234500001,04B366E83E957F31,00000000000000008136
4000000000008137,2804,4000000000008137=28041011234500001,04E92A6217697F63,00000000000000008137
4000000000008138,2509,4000000000008138=25091011234500001,04CF49A64F011A23,00000000000000008138
4000000000008139,2612,4000000000008139=26121011234500001,047D47AC21277A45,00000000000000008139
4000000000008140,2709,4000000000008140=27091011234500001,04EE604038AF0E73,00000000000000008140
4000000000008141,2512,4000000000008141=25121011234500001,04EE3E3704435A45,00000000000000008141
4000000000008142,2606,4000000000008142=26061011234500001,044F5039077A1FE2,00000000000000008142
4000000000008143,2512,4000000000008143=25121011234500001,04BD19DF047D2C55,00000000000000008143
4000000000008144,2901,4000000000008144=29011011234500001,04CE5D514855055D,00000000000000008144
4000000000008145,2502,4000000000008145=25021011234500001,04AB679858C46208,00000000000000008145
4000000000008146,3004,4000000000008146=30041011234500001,045D3E756CD4174E,00000000000000008146
4000000000008147,2704,4000000000008147=27041011234500001,04A518F4597F6E40,00000000000000008147
4000000000008148,2802,4000000000008148=28021011234500001,048F4C0E67D73587,00000000000000008148
4000000000008149,2903,4000000000008149=29031011234500001,041420D4668448DB,00000000000000008149
4000000000008150,2512,4000000000008150=25121011234500001,044665EF313E39C4,00000000000000008150
4000000000008151,2607,4000000000008151=26071011234500001,04CC7718598D16FC,00000000000000008151
4000000000008152,2907,4000000000008152=29071011234500001,046065D66E2A0074,00000000000000008152
4000000000008153,2603,4000000000008153=26031011234500001,048840E20F082B3B,00000000000000008153
4000000000008154,3006,4000000000008154=30061011234500001,04FF282E71343442,00000000000000008154
4000000000008155,2806,4000000000008155=28061011234500001,04B750C931A15CE3,00000000000000008155
4000000000008156,3008,4000000000008156=30081011234500001,04BD57A411A849A2,00000000000000008156
4000000000008157,2810,4000000000008157=28101011234500001,04047E1A35CD470C,00000000000000008157
4000000000008158,2707,4000000000008158=27071011234500001,04E468AD6A9D2648,00000000000000008158
4000000000008159,2701,4000000000008159=27011011234500001,04E263EC013F482E,00000000000000008159
4000000000008160,2807,4000000000008160=28071011234500001,048D40FC5A8A7D52,00000000000000008160
4000000000008161,2902,4000000000008161=29021011234500001,040860B64714087C,00000000000000008161
4000000000008162,2812,4000000000008162=28121011234500001,042D13AE09A4238C,00000000000000008162
4000000000008163,2607,4000000000008163=26071011234500001,04901CAD5C195133,00000000000000008163
4000000000008164,2605,4000000000008164=26051011234500001,04FA359141263817,00000000000000008164
4000000000008165,2504,4000000000008165=25041011234500001,0449610C5F700898,00000000000000008165
4000000000008166,2510,4000000000008166=25101011234500001,042F45C567572460,00000000000000008166
4000000000008167,2910,4000000000008167=29101011234500001,0453141A3A84265E,00000000000000008167
4000000000008168,3002,4000000000008168=30021011234500001,04142DB773E85B20,00000000000000008168
4000000000008169,2506,4000000000008169=25061011234500001,041B2D89601059AB,00000000000000008169
4000000000008170,2607,4000000000008170=26071011234500001,04586020160110E3,00000000000000008170
4000000000008171,2809,4000000000008171=28091011234500001,045A5C7F049F55F0,00000000000000008171
4000000000008172,2503,4000000000008172=25031011234500001,0424118B01111946,00000000000000008172
4000000000008173,2803,4000000000008173=28031011234500001,049C546D7BCD3D5A,00000000000000008173
4000000000008174,2511,4000000000008174=25111011234500001,04E91597574752EB,00000000000000008174
4000000000008175,2905,4000000000008175=29051011234500001,047E377F243D577B,00000000000000008175
